Title,Weblinks
Effects of defects on mechanical properties in metal additive manufacturing: A review focusing on X-ray tomography insights,www.doi.org/10.1016/j.matdes.2019.108385
Implementation of nucleation in cellular automaton simulation of microstructural evolution during additive manufacturing of Al alloys,www.doi.org/10.1016/j.addma.2020.101726
"Design, additive manufacturing, and performance of heat exchanger with a novel flow-path architecture",www.doi.org/10.1016/j.applthermaleng.2020.115775
Challenges and Solutions for the Additive Manufacturing of Biodegradable Magnesium Implants,www.doi.org/10.1016/j.eng.2020.02.015
Process Optimization of Additive Manufacturing Technology: A Case Evaluation for a Manufactured Railcar Accessory,www.doi.org/10.1016/j.procir.2020.01.143
Design and Fabrication of Customized Tracheal Stents by Additive Manufacturing,www.doi.org/10.1016/j.promfg.2020.04.318
Strength of additive manufactured alumina,www.doi.org/10.1016/j.jeurceramsoc.2020.03.073
Advances in Medical Applications of Additive Manufacturing,www.doi.org/10.1016/j.eng.2020.02.018
Advances in additive manufacturing process simulation: Residual stresses and distortion predictions in complex metallic components,www.doi.org/10.1016/j.matdes.2020.108779
Influence of Surface Asperity Made by Selective Laser Melting Additive Manufacturing on Bioactivity in Rat Femur,www.doi.org/10.1016/j.promfg.2020.04.124
Investigation of Light-Induced Surface Roughness in Projection Micro-Stereolithography Additive Manufacturing (PµSLA),www.doi.org/10.1016/j.procir.2020.05.177
Development of carbon fiber acrylonitrile styrene acrylate composite for large format additive manufacturing,www.doi.org/10.1016/j.matdes.2020.108577
Influence of Surface Asperity Made by Selective Laser Melting Additive Manufacturing on Bioactivity in Rat Femur,www.doi.org/10.1016/j.promfg.2020.04.124
The role of microstructure on wear mechanisms and anisotropy of additively manufactured 316L stainless steel in dry sliding,www.doi.org/10.1016/j.matdes.2020.109076
Improvement in mechanical properties of Rene 104 superalloy during laser additive manufacturing process,www.doi.org/10.1016/j.procir.2020.01.155
Laser additive manufacturing of hot work tool steel by means of a starting powder containing partly spherical pure elements and ferroalloys,www.doi.org/10.1016/j.procir.2020.09.010
Design for Additive Manufacturing: Thermoforming Mold Optimization via Conformal Cooling Channel Technology,www.doi.org/10.1016/j.promfg.2020.04.128
"Additive manufacturing of pure Ti with superior mechanical performance, low cost, and biocompatibility for potential replacement of Ti-6Al-4V",www.doi.org/10.1016/j.matdes.2020.109142
Measurement of complex freeform additively manufactured parts by structured light and photogrammetry,www.doi.org/10.1016/j.measurement.2020.108081
Development of Barrel Finishing Machine to Improve Surface Finish of the Wire Arc Additive Manufactured Parts,www.doi.org/10.1016/j.procir.2020.02.184
"Metallic stacked origami cellular materials: Additive manufacturing, properties, and modelling",www.doi.org/10.1016/j.ijsolstr.2019.09.007
Five-parameter characterization of intervariant boundaries in additively manufactured Ti-6Al-4V,www.doi.org/10.1016/j.matdes.2020.109177
"Metallic stacked origami cellular materials: Additive manufacturing, properties, and modelling",www.doi.org/10.1016/j.ijsolstr.2019.09.007
Knowledge of process-structure-property relationships to engineer better heat treatments for laser powder bed fusion additive manufactured Inconel 718,www.doi.org/10.1016/j.addma.2019.100977
Laser Induced Phased Arrays (LIPA) to detect nested features in additively manufactured components,www.doi.org/10.1016/j.matdes.2019.108412
Additively-manufactured poly-ether-ether-ketone (PEEK) lattice scaffolds with uniform microporous architectures for enhanced cellular response and soft tissue adhesion,www.doi.org/10.1016/j.matdes.2020.108671
An analysis of fatigue failure mechanisms in an additively manufactured and shot peened IN 718 nickel superalloy,www.doi.org/10.1016/j.matdes.2020.108605
Research on technology of additive manufacturing 3D metallic microstructure by maskless localized electrodepositing method,www.doi.org/10.1016/j.procir.2020.02.300
A comparative study of water and gas atomized low alloy steel powders for additive manufacturing,www.doi.org/10.1016/j.addma.2020.101675
On the size and orientation effect in additive manufactured Ti-6Al-4V,www.doi.org/10.1016/j.matdes.2019.108235
Model-based pyrometer alignment method for additive manufacturing by laser metal deposition,www.doi.org/10.1016/j.procir.2020.09.160
Measurement of the in-plane temperature field on the build plate during polymer extrusion additive manufacturing using infrared thermometry,www.doi.org/10.1016/j.polymertesting.2020.106866
"Nano-additively manufactured gold thin films with high adhesion and near-bulk electrical resistivity via jet-assisted, nanoparticle-dominated, room-temperature microsputtering",www.doi.org/10.1016/j.addma.2020.101679
3D vision system integration on Additive Manufacturing machine for in-line part inspection,www.doi.org/10.1016/j.procir.2020.01.191
Development of low-cost production process for prototype components based on Wire and Arc Additive Manufacturing (WAAM),www.doi.org/10.1016/j.procir.2020.01.188
Additive manufacturing of soft and hard magnetic materials,www.doi.org/10.1016/j.procir.2020.09.047
Design and additive manufacturing of closed cells from supportless lattice structure,www.doi.org/10.1016/j.addma.2020.101168
Integrated Methodology for Designing Structures coming from Additive Layer Manufacturing,www.doi.org/10.1016/j.promfg.2020.04.325
The role of microstructure and local crystallographic orientation near porosity defects on the high cycle fatigue life of an additive manufactured Ti-6Al-4V,www.doi.org/10.1016/j.matchar.2020.110576
Process response of Inconel 718 to wire + arc additive manufacturing with cold metal transfer,www.doi.org/10.1016/j.matdes.2020.109031
Impact of additive manufacturing on the Vietnamese transportation industry: An exploratory study,www.doi.org/10.1016/j.ajsl.2019.11.001
Additive manufacturing of graded B<ce:inf loc=post>4</ce:inf>C-Al cermets with complex shapes,www.doi.org/10.1016/j.matdes.2020.108516
Multiacquisition Variable-Resonance Image Combination Magnetic Resonance Imaging Used to Study Detailed Bone Apposition and Fixation of an Additively Manufactured Cementless Acetabular Shell,www.doi.org/10.1016/j.artd.2020.07.019
A simple method for assessing powder spreadability for additive manufacturing,www.doi.org/10.1016/j.powtec.2020.04.033
Linking particle properties to layer characteristics: Discrete element modelling of cohesive fine powder spreading in additive manufacturing,www.doi.org/10.1016/j.addma.2020.101685
Experimental characterization of a hybrid impinging microjet-microchannel heat sink fabricated using high-volume metal additive manufacturing,www.doi.org/10.1016/j.ijft.2020.100029
Structure function analysis of powder beds in additive manufacturing by laser beam melting,www.doi.org/10.1016/j.addma.2020.101396
Functionality-packed additively manufactured porous titanium implants,www.doi.org/10.1016/j.mtbio.2020.100060
High-throughput synthesis of Mo-Nb-Ta-W high-entropy alloys via additive manufacturing,www.doi.org/10.1016/j.matdes.2019.108358
"Additive manufactured, highly resilient, elastic, and biodegradable poly(ester)urethane scaffolds with chondroinductive properties for cartilage tissue engineering",www.doi.org/10.1016/j.mtbio.2020.100051
Fatigue Crack Growth Model Incorporating Surface Waviness For Wire+Arc Additively Manufactured Components,www.doi.org/10.1016/j.prostr.2020.11.008
Additively manufactured graphitic electrochemical sensing platforms,www.doi.org/10.1016/j.cej.2019.122343
On the mechanical integrity of AA6082 3D structures deposited by hybrid metal extrusion & bonding additive manufacturing,www.doi.org/10.1016/j.jmatprotec.2020.116684
Computational design synthesis of additive manufactured multi-flow nozzles,www.doi.org/10.1016/j.addma.2020.101231
Additively manufactured electrohydrodynamic ionic liquid pure-ion sources for nanosatellite propulsion,www.doi.org/10.1016/j.addma.2020.101719
Surface integrity of additive manufacturing parts: a comparison between optical topography measuring techniques,www.doi.org/10.1016/j.procir.2020.02.082
A digital-based approach for characterising spread powder layer in additive manufacturing,www.doi.org/10.1016/j.matdes.2020.109102
Update (2.0) to <ce:italic>MiniSurf</ce:italic>—A minimal surface generator for finite element modeling and additive manufacturing,www.doi.org/10.1016/j.simpa.2020.100035
Carbon nanotubes reinforced alumina matrix nanocomposites for conductive ceramics by additive manufacturing,www.doi.org/10.1016/j.promfg.2020.05.111
"Low solid loading, low viscosity, high uniform shrinkage ceramic resin for stereolithography based additive manufacturing",www.doi.org/10.1016/j.promfg.2020.05.109
High-fidelity modelling of thermal stress for additive manufacturing by linking thermal-fluid and mechanical models,www.doi.org/10.1016/j.matdes.2020.109185
Numerical and experimental investigation on formation of surface structures in laser remelting for additive-manufactured Inconel 718,www.doi.org/10.1016/j.surfcoat.2020.126370
Editorial for the Special Issue on Medical Additive Manufacturing,www.doi.org/10.1016/j.eng.2020.08.003
Axiomatic Design of Customised Additive Manufacturing Artefacts,www.doi.org/10.1016/j.procir.2020.02.246
Investigation of mechanical and fracture properties of wire and arc additively manufactured low carbon steel components,www.doi.org/10.1016/j.tafmec.2020.102685
A diagram for capturing and predicting failure locations in notch geometries produced by additive manufacturing,www.doi.org/10.1016/j.ijfatigue.2019.105428
Layer-wise anomaly detection and classification for powder bed additive manufacturing processes: A machine-agnostic algorithm for real-time pixel-wise semantic segmentation,www.doi.org/10.1016/j.addma.2020.101453
Removal of ammonium from wastewater with geopolymer sorbents fabricated via additive manufacturing,www.doi.org/10.1016/j.matdes.2020.109006
Dynamic Capillary-Driven Additive Manufacturing of Continuous Carbon Fiber Composite,www.doi.org/10.1016/j.matt.2020.04.010
Monitoring Indoor Air Quality in Additive Manufacturing environment,www.doi.org/10.1016/j.procir.2020.01.113
Effect of crack-like defects on the fracture behaviour of Wire + Arc Additively Manufactured nickel-base Alloy 718,www.doi.org/10.1016/j.addma.2020.101578
Combining additive manufacturing with microfluidics: an emerging method for developing novel organs-on-chips,www.doi.org/10.1016/j.coche.2019.10.006
Defect structure process maps for laser powder bed fusion additive manufacturing,www.doi.org/10.1016/j.addma.2020.101552
Damage in extrusion additive manufactured parts: effect of environment and cyclic loading,www.doi.org/10.1016/j.prostr.2020.10.053
Effect of gas-particle interaction on roller spreading process in additive manufacturing,www.doi.org/10.1016/j.powtec.2020.05.119
Additive manufacturing of biodegradable porous orthopaedic screw,www.doi.org/10.1016/j.bioactmat.2020.03.009
3D thixo-printing: A novel approach for additive manufacturing of biodegradable Mg-Zn alloys,www.doi.org/10.1016/j.matdes.2020.109161
An Initial Investigation of Tungsten Inert Gas (TIG) Torch as Heat Source for Additive Manufacturing (AM) Process,www.doi.org/10.1016/j.promfg.2020.05.159
Additive manufacturing of the ferritic stainless steel SS441,www.doi.org/10.1016/j.addma.2020.101580
"Additive manufacturing: Technology, applications, markets, and opportunities for the built environment",www.doi.org/10.1016/j.autcon.2020.103268
Crystallographic texture control in electron beam additive manufacturing via conductive manipulation,www.doi.org/10.1016/j.matdes.2020.109010
Overhang control based on front propagation in 3D topology optimization for additive manufacturing,www.doi.org/10.1016/j.cma.2020.113169
Additive manufacturing of multidirectional preforms and composites: from three-dimensional to four-dimensional,www.doi.org/10.1016/j.mtadv.2019.100045
Controlling grain nucleation and morphology by laser beam shaping in metal additive manufacturing,www.doi.org/10.1016/j.matdes.2020.109071
Development of a cooperative system for wire and arc additive manufacturing and machining,www.doi.org/10.1016/j.addma.2019.100896
